screen_id,route_path,route_name,page_widget,page_file,layout_pattern,vpc_files,vpc_owner_file,declared_tier,suggested_tier,tier_status,l1_status,l2_status,l3_status,notes
AppRouteNames.sc408DcaRebalanceEdit,'/dca/rebalance/:configId/edit',AppRouteNames.sc408DcaRebalanceEdit,_tabletDcaRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc409DcaRebalanceHistory,'/dca/rebalance/:configId/history',AppRouteNames.sc409DcaRebalanceHistory,_tabletDcaRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc041PredictionAdvancedChart,'/markets/predictions/advanced-chart/:eventId',AppRouteNames.sc041PredictionAdvancedChart,_tabletPredictionRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc030PredictionEventDetail,'/markets/predictions/event/:eventId',AppRouteNames.sc030PredictionEventDetail,_tabletPredictionRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc035PredictionOrderReceipt,'/markets/predictions/receipt/:receiptId',AppRouteNames.sc035PredictionOrderReceipt,_tabletPredictionRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc414PredictionTournamentDetail,'/markets/predictions/tournament/:tournamentId',AppRouteNames.sc414PredictionTournamentDetail,_tabletPredictionRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc223P2PAdAnalytics,'/p2p/ad-analytics/:adId',AppRouteNames.sc223P2PAdAnalytics,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc224P2PAdDetail,'/p2p/ad/:adId',AppRouteNames.sc224P2PAdDetail,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc217P2PChat,'/p2p/chat/:orderId',AppRouteNames.sc217P2PChat,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc221P2PDispute,'/p2p/dispute/:orderId',AppRouteNames.sc221P2PDispute,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc218P2PDisputeDetail,'/p2p/dispute/detail/:disputeId',AppRouteNames.sc218P2PDisputeDetail,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc219P2PDisputeEvidence,'/p2p/dispute/evidence/:disputeId',AppRouteNames.sc219P2PDisputeEvidence,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc220P2PDisputeResolution,'/p2p/dispute/resolution/:disputeId',AppRouteNames.sc220P2PDisputeResolution,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc246P2PEscrowDetail,'/p2p/escrow/:orderId',AppRouteNames.sc246P2PEscrowDetail,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant;visual_qa_evidence
AppRouteNames.sc243P2PClaimDetail,'/p2p/insurance/claim/:claimId',AppRouteNames.sc243P2PClaimDetail,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc228P2PMerchantProfile,'/p2p/merchant/:merchantId',AppRouteNames.sc228P2PMerchantProfile,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc216P2POrder,'/p2p/order/:orderId',AppRouteNames.sc216P2POrder,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc214P2POrderCancel,'/p2p/order/cancel/:orderId',AppRouteNames.sc214P2POrderCancel,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc215P2POrderProof,'/p2p/order/proof/:orderId',AppRouteNames.sc215P2POrderProof,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc213P2POrderRate,'/p2p/order/rate/:orderId',AppRouteNames.sc213P2POrderRate,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc212P2POrderTimeline,'/p2p/order/timeline/:orderId',AppRouteNames.sc212P2POrderTimeline,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc234P2PPaymentMethodOwnership,'/p2p/payment-method/ownership/:methodId',AppRouteNames.sc234P2PPaymentMethodOwnership,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc233P2PPaymentMethodVerification,'/p2p/payment-method/verification/:methodId',AppRouteNames.sc233P2PPaymentMethodVerification,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc229P2PReportMerchant,'/p2p/report/:merchantId',AppRouteNames.sc229P2PReportMerchant,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc407P2PTaxReportDetail,'/p2p/tax-report/detailed/:year',AppRouteNames.sc407P2PTaxReportDetail,switch,flutter_app/lib/features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,shared_shell,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart;features/p2p_core/presentation/tablet/widgets/p2p_tablet_utility_surface.dart,features/p2p_core/presentation/tablet/pages/p2p_tablet_utility_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc044PairDetail,'/pair/:pairId',AppRouteNames.sc044PairDetail,_tabletMarketPairRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc046PairDepth,'/pair/:pairId/depth',AppRouteNames.sc046PairDepth,_tabletMarketPairRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc045TokenInfo,'/pair/:pairId/info',AppRouteNames.sc045TokenInfo,_tabletMarketPairRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc289ReferralFriendDetail,'/referral/friend/:friendId',AppRouteNames.sc289ReferralFriendDetail,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc049TradePair,'/trade/:pairId',AppRouteNames.sc049TradePair,TradeTabletPage,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_page.dart,custom_scroll,features/trade/presentation/tablet/pages/trade_tablet_page.dart,features/trade/presentation/tablet/pages/trade_tablet_page.dart,,standard,,pass,pass,pass,exception:custom_scroll;visual_qa_evidence
AppRouteNames.sc057Futures,'/trade/:pairId/futures',AppRouteNames.sc057Futures,_tradeTabletUtility,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,shared_shell,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc058Leverage,'/trade/:pairId/futures/leverage',AppRouteNames.sc058Leverage,_tradeTabletUtility,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,shared_shell,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc055AdvancedChart,'/trade/advanced-chart/:pairId',AppRouteNames.sc055AdvancedChart,_tabletTradeTerminalRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant;visual_qa_evidence
AppRouteNames.sc077CopyAuditLog,'/trade/copy-audit-log/:copyId',AppRouteNames.sc077CopyAuditLog,CopyAuditLogPage,flutter_app/lib/features/trade_copy/presentation/pages/safety/copy_audit_log_page.dart,shared_shell,features/trade_copy/presentation/pages/safety/copy_audit_log_page.dart;features/trade_copy/presentation/widgets/safety/copy_audit_log_controls.dart;features/trade_copy/presentation/widgets/safety/copy_audit_log_events.dart;features/trade_copy/presentation/widgets/safety/copy_audit_log_summary.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/safety/copy_audit_log_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc074CopyPerformance,'/trade/copy-performance/:copyId',AppRouteNames.sc074CopyPerformance,CopyPerformancePage,flutter_app/lib/features/trade_copy/presentation/pages/analytics/copy_performance_page.dart,shared_shell,features/trade_copy/presentation/pages/analytics/copy_performance_page.dart;features/trade_copy/presentation/widgets/analytics/copy_performance_common.dart;features/trade_copy/presentation/widgets/analytics/copy_performance_details.dart;features/trade_copy/presentation/widgets/analytics/copy_performance_summary_tabs.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/analytics/copy_performance_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc075PerformanceAttribution,'/trade/copy-performance/:copyId/attribution',AppRouteNames.sc075PerformanceAttribution,PerformanceAttributionPage,flutter_app/lib/features/trade_copy/presentation/pages/analytics/performance_attribution_page.dart,direct_vpc,features/trade_copy/presentation/pages/analytics/performance_attribution_page.dart;features/trade_copy/presentation/widgets/analytics/performance_attribution_painters.dart;features/trade_copy/presentation/widgets/analytics/performance_attribution_summary_tabs.dart;features/trade_copy/presentation/widgets/analytics/performance_attribution_tabs.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/analytics/performance_attribution_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
AppRouteNames.sc070CopyProviderDetail,'/trade/copy-provider/:providerId',AppRouteNames.sc070CopyProviderDetail,CopyProviderDetailPage,flutter_app/lib/features/trade_copy/presentation/pages/provider/copy_provider_detail_page.dart,shared_shell,features/trade_copy/presentation/pages/provider/copy_provider_detail_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/provider/copy_provider_detail_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc071PreCopyAssessment,'/trade/copy-provider/:providerId/assessment',AppRouteNames.sc071PreCopyAssessment,PreCopyAssessmentPage,flutter_app/lib/features/trade_copy/presentation/pages/flow/pre_copy_assessment_page.dart,shared_shell,features/trade_copy/presentation/pages/flow/pre_copy_assessment_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/flow/pre_copy_assessment_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc072CopyConfiguration,'/trade/copy-provider/:providerId/configuration',AppRouteNames.sc072CopyConfiguration,CopyConfigurationPage,flutter_app/lib/features/trade_copy/presentation/pages/flow/copy_configuration_page.dart,shared_shell,features/trade_copy/presentation/pages/flow/copy_configuration_page.dart;features/trade_copy/presentation/widgets/flow/copy_configuration_provider_capital_mode.dart;features/trade_copy/presentation/widgets/flow/copy_configuration_risk_summary.dart;features/trade_copy/presentation/widgets/flow/copy_configuration_validation_common.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/flow/copy_configuration_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc073CopyConfirmation,'/trade/copy-provider/:providerId/confirmation',AppRouteNames.sc073CopyConfirmation,CopyConfirmationPage,flutter_app/lib/features/trade_copy/presentation/pages/flow/copy_confirmation_page.dart,shared_shell,features/trade_copy/presentation/pages/flow/copy_confirmation_page.dart;features/trade_copy/presentation/widgets/flow/copy_confirmation_page_common.dart;features/trade_copy/presentation/widgets/flow/copy_confirmation_page_sections.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/flow/copy_confirmation_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc416ComplaintTrackingDetail,'/trade/copy-trading/complaint-tracking/:complaintId',AppRouteNames.sc416ComplaintTrackingDetail,ComplaintTrackingPage,flutter_app/lib/features/trade_compliance/presentation/pages/complaints/complaint_tracking_page.dart,shared_shell,features/trade_compliance/presentation/pages/complaints/complaint_tracking_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_compliance/presentation/pages/complaints/complaint_tracking_page.dart,compact,compact,aligned,pass,pass,pass,compliant
AppRouteNames.sc087TraderProfile,'/trade/trader/:traderId',AppRouteNames.sc087TraderProfile,TraderProfilePage,flutter_app/lib/features/trade_copy/presentation/pages/provider/trader_profile_page.dart,direct_vpc,features/trade_copy/presentation/pages/provider/trader_profile_page.dart;features/trade_copy/presentation/widgets/provider/trader_profile_overview.dart;features/trade_copy/presentation/widgets/provider/trader_profile_stats_common.dart;features/trade_copy/presentation/widgets/provider/trader_profile_trades.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_copy/presentation/pages/provider/trader_profile_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
AppRouteNames.sc147AssetDetail,'/wallet/asset/:assetId',AppRouteNames.sc147AssetDetail,AssetDetailTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/asset_detail_tablet_page.dart,shared_shell,features/wallet/presentation/tablet/pages/asset_detail_tablet_page.dart;features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart,features/wallet/presentation/tablet/pages/asset_detail_tablet_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc141TransactionDetail,'/wallet/transaction/:txId',AppRouteNames.sc141TransactionDetail,TransactionDetailTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_detail_tablet_page.dart,shared_shell,features/wallet/presentation/tablet/pages/transaction_detail_tablet_page.dart;features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart,features/wallet/presentation/tablet/pages/transaction_detail_tablet_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc180AdminHome,AppRoutePaths.admin,AppRouteNames.sc180AdminHome,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc182AbTestDashboard,AppRoutePaths.adminAbtests,AppRouteNames.sc182AbTestDashboard,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc181AnalyticsDashboard,AppRoutePaths.adminAnalytics,AppRouteNames.sc181AnalyticsDashboard,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc183FunnelDashboard,AppRoutePaths.adminFunnels,AppRouteNames.sc183FunnelDashboard,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc410AdminSettings,AppRoutePaths.adminSettings,AppRouteNames.sc410AdminSettings,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc184ArenaHome,AppRoutePaths.arena,AppRouteNames.sc184ArenaHome,ArenaHomePage,flutter_app/lib/features/arena/presentation/pages/hub/arena_home_page.dart,direct_vpc,features/arena/presentation/pages/hub/arena_home_page.dart;features/arena/presentation/pages/hub/arena_home_page_hero_and_templates.dart,features/arena/presentation/pages/hub/arena_home_page.dart,compact,compact,aligned,pass,pass,pass,compliant
AppRouteNames.sc203ArenaBlockedUsers,AppRoutePaths.arenaBlocked,AppRouteNames.sc203ArenaBlockedUsers,ArenaBlockedUsersPage,flutter_app/lib/features/arena/presentation/pages/governance/arena_blocked_users_page.dart,direct_vpc,features/arena/presentation/pages/governance/arena_blocked_users_page.dart,features/arena/presentation/pages/governance/arena_blocked_users_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc207ArenaPredictionBridgeFoundation,AppRoutePaths.arenaBridge,AppRouteNames.sc207ArenaPredictionBridgeFoundation,ArenaPredictionBridgeFoundationPage,flutter_app/lib/features/arena/presentation/pages/bridge/arena_prediction_bridge_foundation_page.dart,direct_vpc,features/arena/presentation/pages/bridge/arena_prediction_bridge_foundation_page.dart;features/arena/presentation/pages/bridge/arena_prediction_bridge_foundation_page_principles_section.dart,features/arena/presentation/pages/bridge/arena_prediction_bridge_foundation_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc208ConnectedEcosystemProduction,AppRoutePaths.arenaEcosystem,AppRouteNames.sc208ConnectedEcosystemProduction,ConnectedEcosystemProductionPage,flutter_app/lib/features/arena/presentation/pages/bridge/connected_ecosystem_production_page.dart,direct_vpc,features/arena/presentation/pages/bridge/connected_ecosystem_production_page.dart,features/arena/presentation/pages/bridge/connected_ecosystem_production_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc197ArenaFlowMap,AppRoutePaths.arenaFlowMap,AppRouteNames.sc197ArenaFlowMap,ArenaFlowMapPage,flutter_app/lib/features/arena/presentation/pages/hub/arena_flow_map_page.dart,direct_vpc,features/arena/presentation/pages/hub/arena_flow_map_page.dart;features/arena/presentation/widgets/hub/arena_flow_map_nodes.dart;features/arena/presentation/widgets/hub/arena_flow_map_overview.dart;features/arena/presentation/widgets/hub/arena_flow_map_qa.dart,features/arena/presentation/pages/hub/arena_flow_map_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc209ArenaGuide,AppRoutePaths.arenaGuide,AppRouteNames.sc209ArenaGuide,ArenaGuidePage,flutter_app/lib/features/arena/presentation/pages/governance/arena_guide_page.dart,direct_vpc,features/arena/presentation/pages/governance/arena_guide_page.dart,features/arena/presentation/pages/governance/arena_guide_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc194ArenaLeaderboard,AppRoutePaths.arenaLeaderboard,AppRouteNames.sc194ArenaLeaderboard,ArenaLeaderboardPage,flutter_app/lib/features/arena/presentation/pages/challenge/arena_leaderboard_page.dart,direct_vpc,features/arena/presentation/pages/challenge/arena_leaderboard_page.dart;features/arena/presentation/widgets/challenge/arena_leaderboard_body.dart;features/arena/presentation/widgets/challenge/arena_leaderboard_controls.dart;features/arena/presentation/widgets/challenge/arena_leaderboard_rows_footer.dart,features/arena/presentation/pages/challenge/arena_leaderboard_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc201ArenaPointsLedger,AppRoutePaths.arenaLedger,AppRouteNames.sc201ArenaPointsLedger,ArenaPointsLedgerPage,flutter_app/lib/features/arena/presentation/pages/points/arena_points_ledger_page.dart,direct_vpc,features/arena/presentation/pages/points/arena_points_ledger_page.dart;features/arena/presentation/widgets/points/arena_points_ledger_page_common.dart;features/arena/presentation/widgets/points/arena_points_ledger_page_sections.dart,features/arena/presentation/pages/points/arena_points_ledger_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc205MyArena,AppRoutePaths.arenaMy,AppRouteNames.sc205MyArena,MyArenaPage,flutter_app/lib/features/arena/presentation/pages/hub/my_arena_page.dart,direct_vpc,features/arena/presentation/pages/hub/my_arena_page.dart,features/arena/presentation/pages/hub/my_arena_page.dart,compact,compact,aligned,pass,pass,pass,compliant
AppRouteNames.sc204MyArenaReports,AppRoutePaths.arenaMyReports,AppRouteNames.sc204MyArenaReports,MyArenaReportsPage,flutter_app/lib/features/arena/presentation/pages/governance/my_arena_reports_page.dart,direct_vpc,features/arena/presentation/pages/governance/my_arena_reports_page.dart;features/arena/presentation/widgets/governance/my_arena_reports_page_common.dart;features/arena/presentation/widgets/governance/my_arena_reports_page_sections.dart,features/arena/presentation/pages/governance/my_arena_reports_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc206ArenaProductionReady,AppRoutePaths.arenaProduction,AppRouteNames.sc206ArenaProductionReady,ArenaProductionReadyPage,flutter_app/lib/features/arena/presentation/pages/hub/arena_production_ready_page.dart,direct_vpc,features/arena/presentation/pages/hub/arena_production_ready_page.dart;features/arena/presentation/pages/hub/arena_production_ready_page_screens_states_section.dart,features/arena/presentation/pages/hub/arena_production_ready_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc192ArenaResolutionCenter,AppRoutePaths.arenaResolution,AppRouteNames.sc192ArenaResolutionCenter,ArenaResolutionCenterPage,flutter_app/lib/features/arena/presentation/pages/governance/arena_resolution_center_page.dart,direct_vpc,features/arena/presentation/pages/governance/arena_resolution_center_page.dart,features/arena/presentation/pages/governance/arena_resolution_center_page.dart,standard,standard,aligned,pass,pass,pass,compliant
